freq,ceparema,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA9,MIO_NAC,NL,,,,,,,,,,,,,72.3,70.2,82.7,77.6,100.8,,
A,CEPA9,MIO_NAC,NO,,,,,,,,,19.6,22.3,12.1,27.6,,,,,,,
A,CEPA9,MIO_NAC,PL,,,,,,,,,312.1,428.8,259.4,405.4,748.8,736.1,797.5,763.7,846.1,,
A,CEPA9,MIO_NAC,PT,,,,,,,,,26.2,25.2,4.4,14.2,15.4,19.4,23.5,31.2,30.2,,
A,CEPA9,MIO_NAC,RO,,,,,,,,,7.8,5.7,41.3,35.8,35.1,32.2,47.1,80.9,110.1,,
A,CEPA9,MIO_NAC,SE,,,,,,,,,310.8,316.5,,,,,,,,,
A,CEPA9,MIO_NAC,SI,,,,,,,,,1.6,1.7,18.5,2.8,2.8,,,,,,
A,TOT_CEPA,MIO_EUR,AT,80.1,113.7,172.9,238.7,160.6,125.7,181.1,146.1,18.7,21.0,22.3,19.3,80.5,89.2,81.9,80.2,103.6,,
A,TOT_CEPA,MIO_EUR,BE,,,,,,,,,359.2,415.8,359.4,499.9,564.5,648.6,566.1,644.4,655.6,,
A,TOT_CEPA,MIO_EUR,BG,50.6,74.3,108.4,105.7,73.1,73.5,72.4,193.8,574.5,731.5,120.1,106.4,156.6,103.9,168.0,110.2,110.4,,
A,TOT_CEPA,MIO_EUR,CH,,,,,,,,,1030.1,1168.5,1124.9,1115.2,1036.4,1168.7,1251.6,1268.6,1374.5,,
A,TOT_CEPA,MIO_EUR,CY,,,,,35.5,35.0,22.3,23.6,27.0,50.7,40.7,20.0,26.4,22.5,14.4,34.3,76.7,,
A,TOT_CEPA,MIO_EUR,CZ,,,,,,,796.3,618.2,719.7,933.7,390.5,523.6,654.8,638.5,653.6,752.1,759.0,,
A,TOT_CEPA,MIO_EUR,DE,,,,,2726.0,3434.0,3716.0,3708.0,3692.0,3248.0,3500.0,3124.0,3325.4,3283.1,3487.9,2805.8,3027.5,,
A,TOT_CEPA,MIO_EUR,DK,218.3,205.2,138.1,141.0,143.8,119.5,139.2,113.5,133.3,126.8,103.8,101.5,97.2,45.8,56.4,50.0,78.5,,
A,TOT_CEPA,MIO_EUR,EE,,,,,,,,,6.9,23.7,9.6,37.8,44.7,7.1,11.2,-1.2,-17.8,,
A,TOT_CEPA,MIO_EUR,EL,,,,,,,,,683.0,615.0,322.0,219.0,330.0,310.0,349.0,319.0,466.0,,
A,TOT_CEPA,MIO_EUR,ES,,,,,2664.0,1783.0,1470.0,1214.0,1163.0,1301.0,1055.0,1140.0,1216.0,1279.0,1231.0,1617.0,1769.0,2335.5,
A,TOT_CEPA,MIO_EUR,EU27_2020,22917.7,23766.2,24367.3,24532.4,23584.2,22724.3,22619.5,22747.0,24208.4,26043.6,20338.8,20371.1,22158.9,23829.3,23536.8,24593.4,26885.0,30486.5,29293.2
A,TOT_CEPA,MIO_EUR,FI,,,,,,,,,45.0,37.3,37.6,41.5,41.8,28.6,38.7,41.5,42.0,,
A,TOT_CEPA,MIO_EUR,FR,6107.6,6078.1,6449.8,6267.0,6187.2,5934.8,6159.1,6427.6,7099.0,7251.5,6954.9,7374.9,7560.4,7800.4,7068.6,7974.1,8694.5,,
A,TOT_CEPA,MIO_EUR,HR,,,,,,,,,100.3,91.8,67.6,68.9,75.2,94.7,122.9,125.0,94.9,,
A,TOT_CEPA,MIO_EUR,HU,,,,,,,,,751.4,957.2,121.7,160.8,245.9,400.1,393.5,353.8,276.6,,
A,TOT_CEPA,MIO_EUR,IE,,,761.1,581.8,481.7,290.2,225.5,316.9,464.0,435.0,349.6,374.2,439.6,580.1,586.8,554.6,448.7,,
A,TOT_CEPA,MIO_EUR,IS,,,,,,,,,11.3,12.7,12.0,20.1,23.0,16.5,20.0,21.8,22.8,,
A,TOT_CEPA,MIO_EUR,IT,,,3641.6,3609.8,2971.5,2779.0,2820.2,2439.6,2048.8,2250.2,2045.8,1870.1,1766.0,2681.1,2478.4,2753.1,3273.6,,
A,TOT_CEPA,MIO_EUR,LT,98.1,158.8,163.8,213.9,265.4,172.1,198.9,138.7,117.6,86.1,32.8,60.6,54.0,68.1,41.7,77.6,107.8,,
A,TOT_CEPA,MIO_EUR,LU,,,20.7,24.8,23.3,16.3,16.3,17.4,15.3,12.6,26.2,16.5,14.2,18.9,22.6,42.6,42.6,,
A,TOT_CEPA,MIO_EUR,LV,,,20.5,21.2,11.9,24.0,35.1,23.2,41.5,49.0,19.0,26.9,27.0,42.0,26.9,34.3,23.7,,
A,TOT_CEPA,MIO_EUR,MT,,,,,,,,9.1,19.9,61.5,11.3,8.7,12.2,18.8,25.4,13.1,22.3,,
A,TOT_CEPA,MIO_EUR,NL,,,,,,,,3022.5,2828.7,3068.4,2255.7,2037.6,2284.9,2357.1,2518.0,2626.2,2917.6,,
A,TOT_CEPA,MIO_EUR,NO,,,,,,,,,841.8,862.9,900.2,871.0,952.9,966.5,868.0,855.0,846.0,,
A,TOT_CEPA,MIO_EUR,PL,,,,,1184.2,1393.2,1053.7,994.4,1015.5,1164.9,415.6,478.1,1081.0,1059.7,1065.1,1031.7,1097.1,,
A,TOT_CEPA,MIO_EUR,PT,,,,,,,,,235.4,266.6,205.6,240.4,152.6,183.7,196.9,213.2,201.3,,
A,TOT_CEPA,MIO_EUR,RO,92.4,204.7,265.5,318.8,500.8,683.0,470.3,480.8,540.0,688.5,369.1,255.6,313.6,443.0,401.0,438.2,394.9,,
A,TOT_CEPA,MIO_EUR,SE,434.5,458.6,463.5,437.7,481.5,573.3,677.9,716.4,731.6,850.7,1134.0,1265.9,1315.9,1352.8,1684.1,1622.3,1764.6,,
A,TOT_CEPA,MIO_EUR,SI,,,112.4,158.4,118.8,125.4,130.5,153.0,267.6,294.2,117.2,74.6,98.1,116.8,119.3,163.2,221.5,,
A,TOT_CEPA,MIO_EUR,SK,,,97.0,117.0,138.9,123.5,173.1,138.3,100.3,171.0,69.2,180.2,180.5,155.8,127.5,117.1,232.8,,
A,TOT_CEPA,MIO_NAC,AT,80.1,113.7,172.9,238.7,160.6,125.7,181.1,146.1,18.7,21.0,22.3,19.3,80.5,89.2,81.9,80.2,103.6,,
A,TOT_CEPA,MIO_NAC,BE,,,,,,,,,359.2,415.8,359.4,499.9,564.5,648.6,566.1,644.4,655.6,,
A,TOT_CEPA,MIO_NAC,BG,50.6,74.3,108.4,105.7,73.1,73.5,72.4,193.8,574.5,731.5,120.1,106.4,156.6,103.9,168.0,110.2,110.4,,
A,TOT_CEPA,MIO_NAC,CH,,,,,,,,,1251.1,1247.9,1226.4,1239.8,1197.1,1300.1,1339.8,1371.4,1381.0,,
A,TOT_CEPA,MIO_NAC,CY,,,,,35.5,35.0,22.3,23.6,27.0,50.7,40.7,20.0,26.4,22.5,14.4,34.3,76.7,,
A,TOT_CEPA,MIO_NAC,CZ,,,,,,,20025.0,16060.0,19818.0,25471.0,10556.0,13785.0,16793.0,16391.0,17290.0,19284.0,18645.0,,
A,TOT_CEPA,MIO_NAC,DE,,,,,2726.0,3434.0,3716.0,3708.0,3692.0,3248.0,3500.0,3124.0,3325.4,3283.1,3487.9,2805.8,3027.5,,
A,TOT_CEPA,MIO_NAC,DK,1628.2,1528.7,1029.5,1050.1,1071.1,890.0,1036.3,846.6,993.5,946.1,773.1,755.1,724.2,341.8,420.5,372.0,583.7,,
A,TOT_CEPA,MIO_NAC,EE,,,,,,,,,6.9,23.7,9.6,37.8,44.7,7.1,11.2,-1.2,-17.8,,
A,TOT_CEPA,MIO_NAC,EL,,,,,,,,,683.0,615.0,322.0,219.0,330.0,310.0,349.0,319.0,466.0,,
A,TOT_CEPA,MIO_NAC,ES,,,,,2664.0,1783.0,1470.0,1214.0,1163.0,1301.0,1055.0,1140.0,1216.0,1279.0,1231.0,1617.0,1769.0,2335.5,
A,TOT_CEPA,MIO_NAC,EU27_2020,22917.7,23766.2,24367.3,24532.4,23584.2,22724.3,22619.5,22747.0,24208.4,26043.6,20338.8,20371.1,22158.9,23829.3,23536.8,24593.4,26885.0,30486.5,29293.2
A,TOT_CEPA,MIO_NAC,FI,,,,,,,,,45.0,37.3,37.6,41.5,41.8,28.6,38.7,41.5,42.0,,
A,TOT_CEPA,MIO_NAC,FR,6107.6,6078.1,6449.8,6267.0,6187.2,5934.8,6159.1,6427.6,7099.0,7251.5,6954.9,7374.9,7560.4,7800.4,7068.6,7974.1,8694.5,,
A,TOT_CEPA,MIO_NAC,HR,,,,,,,,,101.6,92.7,67.6,68.3,74.0,93.2,123.0,124.9,94.9,,
A,TOT_CEPA,MIO_NAC,HU,,,,,,,,,231968.0,296720.0,37901.0,49724.0,78412.0,130164.0,138210.0,126844.0,108223.0,,
A,TOT_CEPA,MIO_NAC,IE,,,761.1,581.8,481.7,290.2,225.5,316.9,464.0,435.0,349.6,374.2,439.6,580.1,586.8,554.6,448.7,,
A,TOT_CEPA,MIO_NAC,IS,,,,,,,,,1748.9,1864.0,1609.1,2422.6,2945.8,2269.9,3090.4,3277.0,3245.4,,
A,TOT_CEPA,MIO_NAC,IT,,,3641.6,3609.8,2971.5,2779.0,2820.2,2439.6,2048.8,2250.2,2045.8,1870.1,1766.0,2681.1,2478.4,2753.1,3273.6,,
A,TOT_CEPA,MIO_NAC,LT,98.1,158.8,163.8,213.9,265.4,172.1,198.9,138.7,117.6,86.1,32.8,60.6,54.0,68.1,41.7,77.6,107.8,,
A,TOT_CEPA,MIO_NAC,LU,,,20.7,24.8,23.3,16.3,16.3,17.4,15.3,12.6,26.2,16.5,14.2,18.9,22.6,42.6,42.6,,
A,TOT_CEPA,MIO_NAC,LV,,,20.5,21.3,12.0,24.1,34.8,23.1,41.5,49.0,19.0,26.9,27.0,42.0,26.9,34.3,23.7,,
A,TOT_CEPA,MIO_NAC,MT,,,,,,,,9.1,19.9,61.5,11.3,8.7,12.2,18.8,25.4,13.1,22.3,,
A,TOT_CEPA,MIO_NAC,NL,,,,,,,,3022.5,2828.7,3068.4,2255.7,2037.6,2284.9,2357.1,2518.0,2626.2,2917.6,,
A,TOT_CEPA,MIO_NAC,NO,,,,,,,,,7032.5,7722.7,8363.2,8123.6,9145.2,9520.6,9307.3,8689.6,8546.4,,
A,TOT_CEPA,MIO_NAC,PL,,,,,4730.5,5741.0,4409.5,4173.8,4249.1,4874.3,1813.5,2035.3,4606.6,4554.3,4732.4,4709.7,5141.3,,
A,TOT_CEPA,MIO_NAC,PT,,,,,,,,,235.4,266.6,205.6,240.4,152.6,183.7,196.9,213.2,201.3,,
A,TOT_CEPA,MIO_NAC,RO,325.9,682.9,977.6,1351.5,2109.4,2895.1,2097.0,2124.5,2399.6,3060.8,1657.4,1168.0,1459.3,2102.3,1940.2,2156.4,1947.2,,
A,TOT_CEPA,MIO_NAC,SE,4021.0,4242.5,4456.7,4648.3,4592.3,5177.2,5900.5,6197.8,6656.0,7957.0,10737.4,12197.2,13499.1,14324.8,17657.2,16460.6,18757.3,,
A,TOT_CEPA,MIO_NAC,SI,,,112.4,158.4,118.8,125.4,130.5,153.0,267.6,294.2,117.2,74.6,98.1,116.8,119.3,163.2,221.5,,
A,TOT_CEPA,MIO_NAC,SK,,,100.7,117.0,138.9,123.5,173.1,138.3,100.3,171.0,69.2,180.2,180.5,155.8,127.5,117.1,232.8,,
