freq,ceparema,env_econ,nace_r2,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,CY,,,,,,,,,,,,,0.0,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,DE,,,,,,,,,1.6,2.4,2.1,1.6,3.2,2.6,3.2,1.0,3.2,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,DK,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,EL,,,,,,,,,2.6,1.1,0.4,0.0,0.0,0.2,0.1,2.8,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,FI,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.2,0.0,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,IT,,,,,,,,,,,1.9,4.0,5.8,6.2,5.3,11.8,1.7,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,NO,,,,,,,,,0.0,,,,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,PT,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,RS,,,,,,,,,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,SE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,E36,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.5,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,AT,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,BE,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,CH,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,CY,,,,,,,,,,,,,0.0,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,DE,,,,,,,,,1.6,2.4,2.1,1.6,3.2,2.6,3.2,1.0,3.2,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,DK,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,EL,,,,,,,,,2.6,1.1,0.4,0.0,0.0,0.2,0.1,2.8,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,FI,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.2,0.0,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,IT,,,,,,,,,,,1.9,4.0,5.8,6.2,5.3,11.8,1.7,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,NO,,,,,,,,,0.0,,,,,,,,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,PT,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,RS,,,,,,,,,7.2,2.3,9.9,17.9,1.4,0.0,8.4,4.0,8.2,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,SE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,E36,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.5,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,AT,,,,,,,,,8.8,1.5,2.6,1.4,15.6,18.2,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,BE,,,,,,,,,14.8,14.4,15.1,16.7,17.6,17.8,16.5,19.0,20.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,BG,,,,,,,,,4.1,1.0,0.3,2.5,0.8,0.8,0.9,2.6,5.6,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,CH,,,,,,,,,17.5,20.6,21.9,20.4,18.6,19.5,29.3,29.4,32.0,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,DE,,,,,,,,,101.5,101.9,144.7,146.4,141.0,174.8,186.1,138.3,170.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,DK,,,,,,,,,4.7,1.3,1.2,1.1,,,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,EL,,,,,,,,,2.7,1.1,0.5,0.9,0.0,0.4,0.4,2.9,0.1,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,FI,,,,,,,,,,,,10.8,25.3,11.1,4.4,1.8,0.9,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,HR,,,,,,,,,0.5,0.8,0.7,0.5,,,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,IE,,,,,,,,,10.9,3.8,6.3,6.6,14.5,7.6,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,LT,,,,,,,,,0.2,0.0,0.1,0.4,0.1,0.2,0.6,0.2,2.2,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,LV,,,,,,,,,,,,,0.1,1.4,0.2,1.2,0.7,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,MT,,,,,,,,,2.3,2.7,0.8,0.8,1.7,1.9,2.0,2.2,2.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,NO,,,,,,,,,4.3,17.6,11.6,16.1,,,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,PL,,,,,,,,,2.8,1.8,0.2,0.5,1.1,0.8,6.9,7.7,1.1,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,PT,,,,,,,,,2.5,3.4,1.7,4.0,7.1,11.3,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,RO,,,,,,,,,10.0,18.5,6.6,10.0,13.2,7.8,12.6,5.1,13.7,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,RS,,,,,,,,,0.3,0.3,0.1,0.4,0.1,0.6,1.0,68.1,4.1,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,SE,,,,,,,,,,,,,5.0,12.4,23.3,9.4,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_EUR,SI,,,,,,,,,3.5,13.2,3.5,4.4,7.7,14.8,7.4,6.8,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,AT,,,,,,,,,8.8,1.5,2.6,1.4,15.6,18.2,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.6,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,BE,,,,,,,,,14.8,14.4,15.1,16.7,17.6,17.8,16.5,19.0,20.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,BG,,,,,,,,,4.1,1.0,0.3,2.5,0.8,0.8,0.9,2.6,5.6,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,CH,,,,,,,,,21.2,22.0,23.9,22.7,21.5,21.7,31.4,31.7,32.1,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,DE,,,,,,,,,101.5,101.9,144.7,146.4,141.0,174.8,186.1,138.3,170.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,DK,,,,,,,,,34.8,9.8,8.9,8.2,,,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,EL,,,,,,,,,2.7,1.1,0.5,0.9,0.0,0.4,0.4,2.9,0.1,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,FI,,,,,,,,,,,,10.8,25.3,11.1,4.4,1.8,0.9,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,HR,,,,,,,,,0.5,0.9,0.7,0.5,,,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,IE,,,,,,,,,10.9,3.8,6.3,6.6,14.5,7.6,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,LT,,,,,,,,,0.2,0.0,0.1,0.4,0.1,0.2,0.6,0.2,2.2,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,LV,,,,,,,,,,,,,0.1,1.4,0.2,1.2,0.7,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,MT,,,,,,,,,2.3,2.7,0.8,0.8,1.7,1.9,2.0,2.2,2.3,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,NO,,,,,,,,,35.6,157.9,108.1,150.5,,,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,PL,,,,,,,,,11.5,7.6,1.0,2.3,4.5,3.5,30.8,35.2,5.1,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,PT,,,,,,,,,2.5,3.4,1.7,4.0,7.1,11.3,,,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,RO,,,,,,,,,44.5,82.2,29.6,45.7,61.5,36.9,60.8,25.1,67.8,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,RS,,,,,,,,,38.7,41.3,16.6,52.6,11.9,67.6,116.6,8011.3,482.4,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,SE,,,,,,,,,,,,,51.0,131.3,244.3,95.0,,,
A,CEPA3,EPS_INV_PP,EP_BSN,MIO_NAC,SI,,,,,,,,,3.5,13.2,3.5,4.4,7.7,14.8,7.4,6.8,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,AT,,,,,,,,,0.4,0.2,0.3,0.2,0.3,0.4,0.4,0.5,0.4,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,BE,,,,,,,,,3.2,3.3,3.5,3.5,3.6,3.8,3.5,3.7,4.1,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,BG,,,,,,,,,13.0,5.5,0.2,0.4,2.2,10.9,2.0,14.2,3.5,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,CH,,,,,,,,,11.9,12.9,12.6,13.5,14.1,14.9,20.6,20.6,22.5,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,CY,,,,,,,,,,,,,0.0,,,,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,HR,,,,,,,,,0.3,0.4,0.4,0.5,,,,,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,MK,,,,,,,,,,,,,,,6.4,11.7,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,MT,,,,,,,,,0.0,1.1,0.2,1.5,0.8,0.9,1.0,1.0,1.1,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,PL,,,,,,,,,6.9,85.3,23.2,1.5,0.8,1.0,3.1,5.5,4.4,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,RO,,,,,,,,,0.6,0.0,0.9,1.5,2.4,1.1,0.6,0.4,0.5,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,RS,,,,,,,,,0.1,0.1,0.1,0.0,0.1,0.0,0.0,1.6,1.2,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_EUR,SI,,,,,,,,,0.9,1.1,4.9,1.5,1.1,1.3,2.4,1.4,1.4,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,AT,,,,,,,,,0.4,0.2,0.3,0.2,0.3,0.4,0.4,0.5,0.4,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,BE,,,,,,,,,3.2,3.3,3.5,3.5,3.6,3.8,3.5,3.7,4.1,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,BG,,,,,,,,,13.0,5.5,0.2,0.4,2.2,10.9,2.0,14.2,3.5,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,CH,,,,,,,,,14.5,13.8,13.7,15.0,16.3,16.5,22.0,22.3,22.6,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,CY,,,,,,,,,,,,,0.0,,,,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,HR,,,,,,,,,0.3,0.4,0.4,0.5,,,,,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,MK,,,,,,,,,,,,,,,391.9,722.9,,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,MT,,,,,,,,,0.0,1.1,0.2,1.5,0.8,0.9,1.0,1.0,1.1,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,PL,,,,,,,,,29.0,356.9,101.4,6.4,3.6,4.3,14.0,25.1,20.6,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,RO,,,,,,,,,2.5,0.0,4.3,6.9,11.3,5.1,3.0,1.9,2.3,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,RS,,,,,,,,,15.3,9.0,9.1,3.9,16.6,4.4,5.6,183.4,144.1,,
A,CEPA3,EPS_INV_PT,A_EP_OTH,MIO_NAC,SI,,,,,,,,,0.9,1.1,4.9,1.5,1.1,1.3,2.4,1.4,1.4,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,AT,,,,,,,,,0.1,0.2,0.1,0.5,9.6,1.0,1.4,0.7,3.4,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,BG,,,,,,,,,0.0,0.4,0.2,0.4,1.0,4.3,0.0,0.0,6.2,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,CH,,,,,,,,,0.3,0.6,0.9,0.8,0.6,0.7,0.3,0.3,0.3,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,DE,,,,,,,,,5.4,9.3,2.0,3.2,8.0,4.2,4.3,2.6,6.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,DK,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,FI,,,,,,,,,,,,2.5,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,IT,,,,,,,,,,,4.2,0.1,0.4,0.2,0.7,1.9,0.4,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.1,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,NO,,,,,,,,,99.5,,,,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,PL,,,,,,,,,11.1,2.1,5.1,3.4,2.4,2.5,8.8,8.0,6.9,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,PT,,,,,,,,,0.3,0.0,0.1,0.9,0.1,0.9,0.1,5.8,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,RO,,,,,,,,,1.5,17.4,0.9,0.0,0.2,0.4,0.1,0.0,0.4,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.5,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,SE,,,,,,,,,,,,,39.2,38.3,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,AT,,,,,,,,,0.1,0.2,0.1,0.5,9.6,1.0,1.4,0.7,3.4,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,BG,,,,,,,,,0.0,0.4,0.2,0.4,1.0,4.3,0.0,0.0,6.2,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,CH,,,,,,,,,0.3,0.6,1.0,0.9,0.7,0.8,0.3,0.3,0.3,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,DE,,,,,,,,,5.4,9.3,2.0,3.2,8.0,4.2,4.3,2.6,6.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,DK,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,FI,,,,,,,,,,,,2.5,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,IT,,,,,,,,,,,4.2,0.1,0.4,0.2,0.7,1.9,0.4,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,MK,,,,,,,,,,,,,,,2.6,5.9,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,NO,,,,,,,,,831.1,,,,,,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,PL,,,,,,,,,46.3,8.8,22.2,14.6,10.4,10.8,39.0,36.4,32.1,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,PT,,,,,,,,,0.3,0.0,0.1,0.9,0.1,0.9,0.1,5.8,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,RO,,,,,,,,,6.6,77.5,4.0,0.1,1.0,1.9,0.3,0.2,2.1,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,RS,,,,,,,,,0.2,1.0,0.8,1.2,0.0,26.5,36.6,32.0,57.0,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,SE,,,,,,,,,,,,,401.7,405.9,,,,,
A,CEPA3,EPS_INV_PT,B,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,AT,,,,,,,,,17.0,9.3,17.4,16.1,9.0,12.9,44.2,69.2,54.7,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.5,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,BE,,,,,,,,,4.0,4.0,4.2,4.6,4.7,5.0,4.9,5.5,6.1,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,BG,,,,,,,,,5.1,11.8,16.4,8.4,3.9,8.5,6.3,14.3,5.5,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,CH,,,,,,,,,15.4,17.5,18.0,12.7,7.3,7.7,11.4,11.4,12.5,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,DE,,,,,,,,,102.3,109.1,79.5,115.9,141.3,158.0,137.2,110.2,163.1,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,DK,,,,,,,,,1.4,3.2,3.0,2.5,,,,,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,EL,,,,,,,,,2.4,2.6,1.2,1.4,1.2,1.8,0.6,1.4,1.5,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,FI,,,,,,,,,,,,22.0,,,7.2,,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,HR,,,,,,,,,2.3,2.2,2.1,2.5,,,,,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,IE,,,,,,,,,11.1,3.1,3.7,3.0,11.1,4.5,2.3,9.2,4.1,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,IT,,,,,,,,,,,30.1,43.8,60.1,61.1,56.9,134.4,64.6,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,LT,,,,,,,,,1.7,1.5,0.2,0.5,1.6,0.5,0.1,0.4,3.9,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,LV,,,,,,,,,,,,,0.4,0.0,0.0,0.3,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,MK,,,,,,,,,,,,,,,0.8,8.6,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,MT,,,,,,,,,0.0,0.3,0.0,0.0,1.3,1.4,1.5,1.6,1.7,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,NO,,,,,,,,,21.5,5.0,10.6,1.8,,,,,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,PL,,,,,,,,,13.4,10.4,18.1,11.0,10.1,7.6,3.8,12.4,23.4,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,PT,,,,,,,,,6.0,4.2,7.0,4.7,3.0,3.8,,,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,RO,,,,,,,,,0.7,1.0,1.4,1.7,1.7,1.7,2.0,2.0,4.7,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,RS,,,,,,,,,0.1,0.4,0.3,0.6,0.8,0.2,0.3,1.3,1.1,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,SE,,,,,,,,,,,,,16.6,19.6,6.9,5.3,,,
A,CEPA3,EPS_INV_PT,C,MIO_EUR,SI,,,,,,,,,3.0,2.9,3.7,3.5,3.1,3.4,5.1,8.5,9.2,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,AT,,,,,,,,,17.0,9.3,17.4,16.1,9.0,12.9,44.2,69.2,54.7,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.9,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,BE,,,,,,,,,4.0,4.0,4.2,4.6,4.7,5.0,4.9,5.5,6.1,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,BG,,,,,,,,,5.1,11.8,16.4,8.4,3.9,8.5,6.3,14.3,5.5,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,CH,,,,,,,,,18.7,18.7,19.6,14.1,8.4,8.5,12.2,12.4,12.5,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,DE,,,,,,,,,102.3,109.1,79.5,115.9,141.3,158.0,137.2,110.2,163.1,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,DK,,,,,,,,,10.4,23.5,22.6,18.3,,,,,,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,EL,,,,,,,,,2.4,2.6,1.2,1.4,1.2,1.8,0.6,1.4,1.5,,
A,CEPA3,EPS_INV_PT,C,MIO_NAC,FI,,,,,,,,,,,,22.0,,,7.2,,,,
